"","SamplerNo","Location.x","SamplerType","ExtractionGroup","qPCR_Plate","JDay","Date","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","Censored","SsSD","SsScaled","SsClean","logSsClean","VolumeSampled","sporesPCM","logSPCM","TtCt","TtSD","Water.","logSsMean_t1","Location.y","Year","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d"
"507","Taber","Taber","Burkard",NA,NA,179,2018-06-28,NA,NA,NA,52.61666667,1.729299811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.913831506,"Taber",2018,9.77896,-4.58458,14.36354,71.76,-28.24,100,4.71,1.77,2.94,17.12458,-0.31898,17.44356,23.617,-3.667,27.284,10.051,3.01,7.041,66.5,15.23542,51.26458,86.1,10.9,75.2,46.1,21.8,24.3,40,50.9,50.1,13.1,20.3,5.03029,-3.19397,8.22426,10.56211,-8.79139,19.3535,1.55302,-0.4833,0,13.4,0,0,0,0.23807,0.02758,0.21049,0.2574,-0.0523,0.3097,0.2211,0.0421,0.179,10.58125,4.55625,6.025,14.5,2.2,12.3,6.1,4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Taber","Taber","Burkard",NA,NA,180,2018-06-29,NA,NA,NA,27.91666667,1.461148229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.729299811,"Taber",2018,28.92146,19.1425,9.77896,100,28.24,71.76,4.71,0,4.71,15.96556,-1.15902,17.12458,21.652,-1.965,23.617,9.879,-0.172,10.051,76.43542,9.93542,66.5,93.4,7.3,86.1,53.6,7.5,46.1,39.8,40,50.9,23.8,31.1,3.42012,-1.61017,5.03029,8.08051,-2.4816,10.56211,0.58826,-0.96476,15.6,0,1,15.6,0,0.24746,0.00939,0.23807,0.3213,0.0639,0.2574,0.216,-0.0051,0.2211,11.57708,0.99583,10.58125,15,0.5,14.5,8.8,2.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Taber","Taber","Burkard",NA,NA,181,2018-06-30,NA,NA,NA,17.33666667,1.26332039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461148229,"Taber",2018,30.83313,1.91167,28.92146,100,0,100,4.71,0,4.71,16.69292,0.72735,15.96556,24.339,2.687,21.652,7.995,-1.884,9.879,67.10625,-9.32917,76.43542,95.3,1.9,93.4,41,-12.6,53.6,54.3,39.8,40,19.1,26.7,5.38104,1.96091,3.42012,12.07767,3.99715,8.08051,0.37003,-0.21824,0,15.6,0,0,0,0.22248,-0.02498,0.24746,0.2349,-0.0864,0.3213,0.2058,-0.0102,0.216,9.87292,-1.70417,11.57708,13.4,-1.6,15,7.2,-1.6,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Taber","Taber","Burkard",NA,NA,182,2018-07-01,NA,NA,NA,216.4466667,2.337352755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26332039,"Taber",2018,12.28,-18.55313,30.83313,54.71,-45.29,100,4.12,-0.59,4.71,16.38185,-0.31106,16.69292,25.04,0.701,24.339,9.608,1.613,7.995,65.06875,-2.0375,67.10625,88.7,-6.6,95.3,31.6,-9.4,41,57.1,54.3,39.8,32.2,38.8,5.64173,0.26069,5.38104,14.67829,2.60062,12.07767,0.96116,0.59113,0,0,0,0,0,0.20011,-0.02237,0.22248,0.2058,-0.0291,0.2349,0.1913,-0.0145,0.2058,8.98542,-0.8875,9.87292,12.4,-1,13.4,6.5,-0.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Taber","Taber","Burkard",NA,NA,183,2018-07-02,NA,NA,NA,335.1466667,2.526528809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.337352755,"Taber",2018,46.86292,34.58292,12.28,100,45.29,54.71,4.12,0,4.12,13.07442,-3.30744,16.38185,21.103,-3.937,25.04,7.745,-1.863,9.608,77.9875,12.91875,65.06875,93.9,5.2,88.7,48.4,16.8,31.6,45.5,57.1,54.3,40.1,40.1,2.70321,-2.93852,5.64173,8.99353,-5.68476,14.67829,0.48175,-0.47941,42.2,0,1,18.8,0,0.21868,0.01857,0.20011,0.3526,0.1468,0.2058,0.179,-0.0123,0.1913,9.09583,0.11042,8.98542,13.4,1,12.4,6,-0.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Taber","Taber","Burkard",NA,NA,184,2018-07-03,NA,NA,NA,29.475,1.483943714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.526528809,"Taber",2018,73.44313,26.58021,46.86292,100,0,100,5.29,1.17,4.12,12.00925,-1.06517,13.07442,18.461,-2.642,21.103,7.82,0.075,7.745,85.68542,7.69792,77.9875,95.5,1.6,93.9,59.5,11.1,48.4,36,45.5,57.1,14.3,20.6,1.64464,-1.05856,2.70321,5.98585,-3.00768,8.99353,0.3804,-0.10134,11,42.2,1,3.8,0,0.14939,-0.06929,0.21868,0.2741,-0.0785,0.3526,0.0257,-0.1533,0.179,9.53125,0.43542,9.09583,11.1,-2.3,13.4,7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Taber","Taber","Burkard",NA,NA,185,2018-07-04,NA,NA,NA,28.09,1.463743721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.483943714,"Taber",2018,58.30813,-15.135,73.44313,100,0,100,7.06,1.77,5.29,15.25602,3.24677,12.00925,22.154,3.693,18.461,9.287,1.467,7.82,81.95625,-3.72917,85.68542,97.6,2.1,95.5,53.2,-6.3,59.5,44.4,36,45.5,21.4,32.1,2.79909,1.15444,1.64464,8.65787,2.67202,5.98585,0.20697,-0.17343,7.6,11,1,4.6,0,0.1044,-0.045,0.14939,0.1412,-0.1329,0.2741,0.0773,0.0516,0.0257,11.87708,2.34583,9.53125,14.8,3.7,11.1,8.5,1.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Taber","Taber","Burkard",NA,NA,186,2018-07-05,NA,NA,NA,204.315,2.312420679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.463743721,"Taber",2018,54.61979,-3.68833,58.30813,100,0,100,6.47,-0.59,7.06,18.77706,3.52104,15.25602,26.867,4.713,22.154,8.792,-0.495,9.287,77.05625,-4.9,81.95625,96.4,-1.2,97.6,54.7,1.5,53.2,41.7,44.4,36,19.6,29.9,4.53855,1.73946,2.79909,10.97373,2.31586,8.65787,0.30292,0.09595,0,7.6,0,0,0,0.08072,-0.02368,0.1044,0.0845,-0.0567,0.1412,0.0751,-0.0022,0.0773,14.26667,2.38958,11.87708,18.9,4.1,14.8,8.2,-0.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Taber","Taber","Burkard",NA,NA,187,2018-07-06,NA,NA,NA,1877.28,3.273760334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.312420679,"Taber",2018,32.47646,-22.14333,54.61979,100,0,100,4.12,-2.35,6.47,24.5614,5.78433,18.77706,35.958,9.091,26.867,14.649,5.857,8.792,60.41875,-16.6375,77.05625,95.1,-1.3,96.4,29.4,-25.3,54.7,65.7,41.7,44.4,18.1,29.6,10.89212,6.35357,4.53855,30.74474,19.77101,10.97373,0.58817,0.28525,0,0,0,0,0,0.07832,-0.0024,0.08072,0.086,0.0015,0.0845,0.0722,-0.0029,0.0751,15.04792,0.78125,14.26667,22.6,3.7,18.9,8.2,0,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Taber","Taber","Burkard",NA,NA,188,2018-07-07,NA,NA,NA,949.2,2.977815026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.273760334,"Taber",2018,6.715,-25.76146,32.47646,15.88,-84.12,100,3.53,-0.59,4.12,21.71327,-2.84813,24.5614,29.19,-6.768,35.958,11.394,-3.255,14.649,47.82083,-12.59792,60.41875,77.4,-17.7,95.1,25.5,-3.9,29.4,51.9,65.7,41.7,22.3,30.6,11.11148,0.21937,10.89212,21.50947,-9.23527,30.74474,2.14898,1.56082,0,0,0,0,0,0.07578,-0.00254,0.07832,0.0824,-0.0036,0.086,0.0686,-0.0036,0.0722,9.17708,-5.87083,15.04792,13.1,-9.5,22.6,6.6,-1.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Taber","Taber","Burkard",NA,NA,189,2018-07-08,NA,NA,NA,171.97,2.237970785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.977815026,"Taber",2018,36.51917,29.80417,6.715,100,84.12,15.88,4.71,1.18,3.53,18.15044,-3.56283,21.71327,26.28,-2.91,29.19,9.509,-1.885,11.394,68.69375,20.87292,47.82083,91.2,13.8,77.4,42.5,17,25.5,48.7,51.9,65.7,31.4,38.1,5.62025,-5.49123,11.11148,13.49107,-8.01839,21.50947,0.81543,-1.33356,17.2,0,1,17.2,0,0.08492,0.00914,0.07578,0.1296,0.0472,0.0824,0.0635,-0.0051,0.0686,11.81875,2.64167,9.17708,16.5,3.4,13.1,7.1,0.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Taber","Taber","Burkard",NA,NA,190,2018-07-09,NA,NA,NA,1326.34,3.122982182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.237970785,"Taber",2018,36.18896,-0.33021,36.51917,100,0,100,5.88,1.17,4.71,20.925,2.77456,18.15044,31.23,4.95,26.28,10.32,0.811,9.509,67.98542,-0.70833,68.69375,93.9,2.7,91.2,35.7,-6.8,42.5,58.2,48.7,51.9,23.8,32,7.34692,1.72667,5.62025,21.08517,7.5941,13.49107,0.54243,-0.273,0,17.2,0,0,0,0.08463,-0.00029,0.08492,0.0882,-0.0414,0.1296,0.078,0.0145,0.0635,14.11458,2.29583,11.81875,18.7,2.2,16.5,9.1,2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Taber","Taber","Burkard",NA,NA,191,2018-07-10,NA,NA,NA,827.665,2.918378996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.122982182,"Taber",2018,50.19542,14.00646,36.18896,100,0,100,8.24,2.36,5.88,19.59919,-1.32581,20.925,29.79,-1.44,31.23,11.929,1.609,10.32,75.93333,7.94792,67.98542,97.5,3.6,93.9,59.6,23.9,35.7,37.9,58.2,48.7,24.5,29.2,4.63405,-2.71287,7.34692,12.07928,-9.00589,21.08517,0.27148,-0.27095,18.4,0,1,17.6,0,0.08514,0.00051,0.08463,0.1412,0.053,0.0882,0.0751,-0.0029,0.078,15.01875,0.90417,14.11458,21.1,2.4,18.7,10.2,1.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Taber","Taber","Burkard",NA,NA,192,2018-07-11,NA,NA,NA,136.565,2.138507953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.918378996,"Taber",2018,54.24021,4.04479,50.19542,100,0,100,8.24,0,8.24,18.60767,-0.99152,19.59919,26.109,-3.681,29.79,11.151,-0.778,11.929,75.125,-0.80833,75.93333,96.5,-1,97.5,50.6,-9,59.6,45.9,37.9,58.2,19.3,30.7,4.7729,0.13885,4.63405,11.36424,-0.71503,12.07928,0.34254,0.07106,0,18.4,0,0,0,0.10925,0.02411,0.08514,0.1252,-0.016,0.1412,0.0962,0.0211,0.0751,13.63125,-1.3875,15.01875,16.5,-4.6,21.1,10.1,-0.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Taber","Taber","Burkard",NA,NA,193,2018-07-12,NA,NA,NA,138.975,2.146050476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.138507953,"Taber",2018,43.5425,-10.69771,54.24021,100,0,100,5.88,-2.36,8.24,20.31815,1.71048,18.60767,29.115,3.006,26.109,9.04,-2.111,11.151,71.34167,-3.78333,75.125,95.5,-1,96.5,44.6,-6,50.6,50.9,45.9,37.9,20.4,30.4,6.57413,1.80123,4.7729,15.92026,4.55602,11.36424,0.36943,0.02689,0,0,0,0,0,0.09039,-0.01886,0.10925,0.0954,-0.0298,0.1252,0.0845,-0.0117,0.0962,14.27708,0.64583,13.63125,18.8,2.3,16.5,8.4,-1.7,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Taber","Taber","Burkard",NA,NA,194,2018-07-13,NA,NA,NA,534.22,2.728532334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.146050476,"Taber",2018,27.1325,-16.41,43.5425,100,0,100,5.29,-0.59,5.88,22.89952,2.58138,20.31815,32.717,3.602,29.115,11.273,2.233,9.04,64.4125,-6.92917,71.34167,93.4,-2.1,95.5,35.6,-9,44.6,57.8,50.9,45.9,18.1,26.6,9.41444,2.84031,6.57413,22.69076,6.7705,15.92026,0.62286,0.25343,0,0,0,0,0,0.07655,-0.01385,0.09039,0.0845,-0.0109,0.0954,0.0664,-0.0181,0.0845,14.96667,0.68958,14.27708,20.9,2.1,18.8,10.1,1.7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Taber","Taber","Burkard",NA,NA,195,2018-07-14,NA,NA,NA,245.795,2.392336357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.728532334,"Taber",2018,14.40021,-12.73229,27.1325,31.76,-68.24,100,4.71,-0.58,5.29,15.52196,-7.37756,22.89952,22.298,-10.419,32.717,7.293,-3.98,11.273,72.54167,8.12917,64.4125,92.8,-0.6,93.4,41.7,6.1,35.6,51.1,57.8,50.9,30.4,39.3,4.09313,-5.32131,9.41444,10.91055,-11.78022,22.69076,0.5452,-0.07766,0,0,0,0,0,0.06291,-0.01364,0.07655,0.0671,-0.0174,0.0845,0.0569,-0.0095,0.0664,10.08958,-4.87708,14.96667,12.5,-8.4,20.9,6.1,-4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Taber","Taber","Burkard",NA,NA,196,2018-07-15,NA,NA,NA,383.745,2.585172985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.392336357,"Taber",2018,38.68854,24.28833,14.40021,100,68.24,31.76,5.29,0.58,4.71,17.85419,2.33223,15.52196,27.899,5.601,22.298,5.385,-1.908,7.293,70.55833,-1.98333,72.54167,95.2,2.4,92.8,39.8,-1.9,41.7,55.4,51.1,57.8,28.5,36.3,6.00165,1.90851,4.09313,16.03534,5.12479,10.91055,0.3275,-0.2177,15.2,0,1,11.6,0,0.08447,0.02156,0.06291,0.1288,0.0617,0.0671,0.0533,-0.0036,0.0569,11.7,1.61042,10.08958,16.8,4.3,12.5,4.5,-1.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Taber","Taber","Burkard",NA,NA,197,2018-07-16,NA,NA,NA,57.9,1.770115295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.585172985,"Taber",2018,42.42583,3.73729,38.68854,92.35,-7.65,100,7.65,2.36,5.29,20.17665,2.32246,17.85419,31.612,3.713,27.899,7.519,2.134,5.385,71.37083,0.8125,70.55833,93.5,-1.7,95.2,43.4,3.6,39.8,50.1,55.4,51.1,23.2,30.5,6.93033,0.92869,6.00165,18.20272,2.16738,16.03534,0.4853,0.1578,0,15.2,0,0,0,0.09282,0.00835,0.08447,0.1056,-0.0232,0.1288,0.0809,0.0276,0.0533,14.17083,2.47083,11.7,20.4,3.6,16.8,6.5,2,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Taber","Taber","Burkard",NA,NA,198,2018-07-17,NA,NA,NA,214.4,2.333245699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.770115295,"Taber",2018,45.99292,3.56708,42.42583,100,7.65,92.35,9.41,1.76,7.65,22.29102,2.11438,20.17665,32.768,1.156,31.612,10.247,2.728,7.519,73.88542,2.51458,71.37083,96,2.5,93.5,48.5,5.1,43.4,47.5,50.1,55.4,19.4,22.9,7.05927,0.12894,6.93033,17.86725,-0.33546,18.20272,0.51803,0.03273,15,0,1,11.6,0,0.08123,-0.01159,0.09282,0.1303,0.0247,0.1056,0.0591,-0.0218,0.0809,16.84583,2.675,14.17083,23.7,3.3,20.4,9,2.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Taber","Taber","Burkard",NA,NA,199,2018-07-18,NA,NA,NA,730.88,2.864439879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333245699,"Taber",2018,40.55125,-5.44167,45.99292,100,0,100,22.35,12.94,9.41,21.32838,-0.96265,22.29102,27.751,-5.017,32.768,15.223,4.976,10.247,74.56875,0.68333,73.88542,92.7,-3.3,96,62.4,13.9,48.5,30.3,47.5,50.1,18.9,20.6,4.94031,-2.11896,7.05927,9.36912,-8.49814,17.86725,0.89209,0.37406,2.8,15,1,1,0,0.10333,0.0221,0.08123,0.1238,-0.0065,0.1303,0.0867,0.0276,0.0591,16.53542,-0.31042,16.84583,21.2,-2.5,23.7,12.3,3.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Taber","Taber","Burkard",NA,NA,200,2018-07-19,NA,NA,NA,218.02,2.340483775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.864439879,"Taber",2018,57.34125,16.79,40.55125,100,0,100,17.65,-4.7,22.35,20.97283,-0.35554,21.32838,30.495,2.744,27.751,12.268,-2.955,15.223,78.57292,4.00417,74.56875,96.1,3.4,92.7,54.1,-8.3,62.4,42,30.3,47.5,23.6,23.6,4.8992,-0.0411,4.94031,14.35332,4.98421,9.36912,0.40241,-0.48968,0.2,2.8,1,0.2,0,0.08352,-0.01981,0.10333,0.0918,-0.032,0.1238,0.0744,-0.0123,0.0867,16.79792,0.2625,16.53542,22.6,1.4,21.2,11.6,-0.7,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Taber","Taber","Burkard",NA,NA,201,2018-07-20,NA,NA,NA,969.84,2.987147662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.340483775,"Taber",2018,35.98042,-21.36083,57.34125,84.12,-15.88,100,8.82,-8.83,17.65,20.38946,-0.58337,20.97283,29.966,-0.529,30.495,10.149,-2.119,12.268,71.83125,-6.74167,78.57292,92.9,-3.2,96.1,32,-22.1,54.1,60.9,42,30.3,22.3,31.2,6.51748,1.61828,4.8992,19.81746,5.46413,14.35332,0.78031,0.3779,0,0.2,0,0,0,0.06243,-0.02109,0.08352,0.0751,-0.0167,0.0918,0.0497,-0.0247,0.0744,14.38958,-2.40833,16.79792,20.1,-2.5,22.6,8.1,-3.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Taber","Taber","Burkard",NA,NA,202,2018-07-21,NA,NA,NA,123.91,2.096597208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.987147662,"Taber",2018,31.64313,-4.33729,35.98042,81.18,-2.94,84.12,10,1.18,8.82,17.58667,-2.80279,20.38946,28.345,-1.621,29.966,8.717,-1.432,10.149,74.17708,2.34583,71.83125,95.4,2.5,92.9,46.1,14.1,32,49.3,60.9,42,22.4,28.7,5.02515,-1.49233,6.51748,13.83125,-5.9862,19.81746,0.37184,-0.40847,0,0,0,0,0,0.04514,-0.01729,0.06243,0.0504,-0.0247,0.0751,0.0388,-0.0109,0.0497,12.3875,-2.00208,14.38958,17.5,-2.6,20.1,7.6,-0.5,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Taber","Taber","Burkard",NA,NA,203,2018-07-22,NA,NA,NA,15.58,1.219584526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.096597208,"Taber",2018,20.20813,-11.435,31.64313,37.06,-44.12,81.18,9.41,-0.59,10,15.82244,-1.76423,17.58667,24.895,-3.45,28.345,7.444,-1.273,8.717,74.62292,0.44583,74.17708,94.7,-0.7,95.4,48.2,2.1,46.1,46.5,49.3,60.9,26.6,34.1,4.27641,-0.74874,5.02515,11.43905,-2.3922,13.83125,0.42358,0.05174,0,0,0,0,0,0.03582,-0.00932,0.04514,0.0395,-0.0109,0.0504,0.0315,-0.0073,0.0388,10.78333,-1.60417,12.3875,14,-3.5,17.5,6.4,-1.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Taber","Taber","Burkard",NA,NA,204,2018-07-23,NA,NA,NA,2128.22,3.328220537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.219584526,"Taber",2018,36.12813,15.92,20.20813,100,62.94,37.06,7.65,-1.76,9.41,18.32125,2.49881,15.82244,31.459,6.564,24.895,6.889,-0.555,7.444,73.13333,-1.48958,74.62292,95.6,0.9,94.7,44.4,-3.8,48.2,51.2,46.5,49.3,27.1,34.4,5.74133,1.46493,4.27641,18.49472,7.05567,11.43905,0.33683,-0.08675,18.8,0,1,17.6,0,0.0369,0.00108,0.03582,0.07,0.0305,0.0395,0.0279,-0.0036,0.0315,12.775,1.99167,10.78333,18.5,4.5,14,6.2,-0.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Taber","Taber","Burkard",NA,NA,205,2018-07-24,NA,NA,NA,162.91,2.21460545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.328220537,"Taber",2018,77.5,41.37188,36.12813,100,0,100,21.76,14.11,7.65,16.10698,-2.21427,18.32125,24.243,-7.216,31.459,10.663,3.774,6.889,87.46458,14.33125,73.13333,96.3,0.7,95.6,68.2,23.8,44.4,28.1,51.2,46.5,18.2,20,1.94939,-3.79194,5.74133,6.72225,-11.77248,18.49472,0.39879,0.06195,0.6,18.8,1,0.4,0,0.07393,0.03703,0.0369,0.0787,0.0087,0.07,0.07,0.0421,0.0279,13.92292,1.14792,12.775,18.4,-0.1,18.5,9.9,3.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Taber","Taber","Burkard",NA,NA,206,2018-07-25,NA,NA,NA,110.83,2.048558325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21460545,"Taber",2018,64.27688,-13.22313,77.5,100,0,100,20.59,-1.17,21.76,16.3486,0.24162,16.10698,25.695,1.452,24.243,9.312,-1.351,10.663,84.44375,-3.02083,87.46458,97.4,1.1,96.3,59.3,-8.9,68.2,38.1,28.1,51.2,15,19.4,2.64085,0.69146,1.94939,9.05333,2.33108,6.72225,0.29367,-0.10511,0,0.6,0,0,0,0.06452,-0.00941,0.07393,0.0707,-0.008,0.0787,0.0569,-0.0131,0.07,13.51458,-0.40833,13.92292,20.2,1.8,18.4,8.4,-1.5,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Taber","Taber","Burkard",NA,NA,207,2018-07-26,NA,NA,NA,813.1,2.910677755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.048558325,"Taber",2018,71.51979,7.24292,64.27688,100,0,100,24.71,4.12,20.59,16.60619,0.25758,16.3486,26.28,0.585,25.695,7.945,-1.367,9.312,85.11875,0.675,84.44375,96.9,-0.5,97.4,60.3,1,59.3,36.6,38.1,28.1,22.3,29.8,2.66025,0.0194,2.64085,9.42876,0.37543,9.05333,0.29866,0.00499,11.8,0,1,11,0,0.07312,0.0086,0.06452,0.0853,0.0146,0.0707,0.0562,-7e-04,0.0569,13.87917,0.36458,13.51458,18.7,-1.5,20.2,7.3,-1.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Taber","Taber","Burkard",NA,NA,208,2018-07-27,NA,NA,NA,172.09,2.238271978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.910677755,"Taber",2018,69.03146,-2.48833,71.51979,100,0,100,25.29,0.58,24.71,17.11413,0.50794,16.60619,25.914,-0.366,26.28,9.04,1.095,7.945,84.14167,-0.97708,85.11875,96.8,-0.1,96.9,61.2,0.9,60.3,35.6,36.6,38.1,21.5,23,2.93475,0.2745,2.66025,8.23892,-1.18983,9.42876,0.34027,0.0416,0.2,11.8,1,0.2,0,0.07893,0.00581,0.07312,0.086,7e-04,0.0853,0.07,0.0138,0.0562,14.16875,0.28958,13.87917,19.4,0.7,18.7,8.4,1.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Taber","Taber","Burkard",NA,NA,209,2018-07-28,NA,NA,NA,399.09,2.602157697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.238271978,"Taber",2018,71.85104,2.81958,69.03146,100,0,100,27.06,1.77,25.29,18.30471,1.19058,17.11413,28.593,2.679,25.914,9.928,0.888,9.04,84.31875,0.17708,84.14167,96.6,-0.2,96.8,62.7,1.5,61.2,33.9,35.6,36.6,18.5,24.9,3.18373,0.24899,2.93475,9.62428,1.38535,8.23892,0.38395,0.04368,0,0.2,0,0,0,0.06368,-0.01525,0.07893,0.0707,-0.0153,0.086,0.0555,-0.0145,0.07,15.36458,1.19583,14.16875,21.6,2.2,19.4,9.1,0.7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Taber","Taber","Burkard",NA,NA,210,2018-07-29,NA,NA,NA,613.71,2.788670278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.602157697,"Taber",2018,65.99313,-5.85792,71.85104,100,0,100,25.29,-1.77,27.06,18.16369,-0.14102,18.30471,29.64,1.047,28.593,8.045,-1.883,9.928,82.97292,-1.34583,84.31875,96.8,0.2,96.6,56.3,-6.4,62.7,40.5,33.9,35.6,17.5,25.8,3.78856,0.60483,3.18373,12.83457,3.21029,9.62428,0.32731,-0.05664,0,0,0,0,0,0.0495,-0.01418,0.06368,0.0555,-0.0152,0.0707,0.0424,-0.0131,0.0555,14.89375,-0.47083,15.36458,21.8,0.2,21.6,7.3,-1.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Taber","Taber","Burkard",NA,NA,211,2018-07-30,NA,NA,NA,3239.22,3.510574498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.788670278,"Taber",2018,62.36521,-3.62792,65.99313,100,0,100,22.94,-2.35,25.29,20.46685,2.30317,18.16369,32.82,3.18,29.64,7.544,-0.501,8.045,80.71667,-2.25625,82.97292,96.4,-0.4,96.8,56,-0.3,56.3,40.4,40.5,33.9,21.8,31.6,4.97235,1.18379,3.78856,15.29864,2.46407,12.83457,0.31004,-0.01726,0,0,0,0,0,0.03796,-0.01154,0.0495,0.0431,-0.0124,0.0555,0.0322,-0.0102,0.0424,16.63542,1.74167,14.89375,23.5,1.7,21.8,6.9,-0.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
